Date;Match ID;League;country;Time;Status;Diff_Prob;OddAsianOverGoals_FT;AsianOverGoals_FT;OddAsianUnderGoals_FT;AsianUnderGoals_FT;corners_home;corners_away;corners_FT;corners_home_HT;corners_away_HT;Corners_HT;attack_FT;dangerous_attack_FT;possession_FT;Home;Home Pos;Home Red Cards;Home Yellow Cards;Odd_H_FT;Goals_H_HT;Goals_H_FT;Score;Odd_D_FT;Away;Away Pos;Away Red Cards;Away Yellow Cards;Odd_A_FT;Goals_A_HT;Goals_A_FT;Handicap;Corners (FT);Corners (HT);Total Goals Line (FT);Total Goals Line (HT);Dangerous Attacks (FT);Dangerous Attacks (HT);half_dangerous_attack_away;half_dangerous_attack_home;half_possession_away;half_possession_home;half_shoot_off_target_away;half_shoot_off_target_home;half_shoot_on_target_away;half_shoot_on_target_home;odds_lose_odds;odds_win_odds;odds_draw_odds;handicap_goal_over_line;handicap_goal_over_odds;handicap_goal_under_odds;handicap_goal_under_line;attack_away;attack_home;dangerous_attack_away;dangerous_attack_home;possession_away;possession_home;shoot_off_target_away;shoot_off_target_home;shoot_on_target_away;shoot_on_target_home;GoalMinutes;goal_minutes_real;goal_periods;is_extra_time;goal_scorers;goal_diff_before_list;goal_diff_after_list;period_result_before_list;period_result_after_list;pct_time_drawing;pct_time_home_winning;pct_time_away_winning;pct_time_drawing_HT;pct_time_home_winning_HT;pct_time_away_winning_HT;category;api_H_id;api_H_team;api_A_id;api_A_team
2026-04-28;193714079;Netherlands Eredivisie Play-Offs;Netherlands;13:45;Schedule;0.046296296296296335;1.925;3.0;1.875;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Roda JC;;0.0;0.0;2.4;0;0.0;0 - 0;3.7;RKC;;0.0;0.0;2.7;0;0.0;0.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;2956.0;RKC Waalwijk
2026-04-28;193673958;Latvia Virsliga;Latvia;14:00;Schedule;0.0;1.875;2.5, 3.0;1.925;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;RFS;1.0;0.0;0.0;2.45;0;0.0;0 - 0;3.3;Riga FC;2.0;0.0;0.0;2.45;0;0.0;0.0;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;162368.0;Riga FC
2026-04-28;193655998;Israel Premier League;Israel;14:00;Schedule;0.5817805383022776;1.975;3.0;1.825;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Beitar Jerusalem;;0.0;0.0;1.38;0;0.0;0 - 0;4.2;Hapoel Petach Tikva;;0.0;0.0;7.0;0;0.0;-1.25;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;5204.0;Beitar Jerusalem FC;5199.0;Hapoel Petah Tikva FC
2026-04-28;193660351;Argentina Reserve League;Argentina;14:00;Schedule;0.2142857142857143;1.925;3.5, 4.0;1.875;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Central Ballester Reserves;;0.0;0.0;2.0;0;0.0;0 - 0;3.3;Victoriano Arenas Reserves;;0.0;0.0;3.5;0;0.0;-0.5;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;;
2026-04-28;193670035;Denmark Elitedivisionen Women;Denmark;14:00;Schedule;-0.4417894050193979;1.85;2.5;1.95;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;AGF (W);;0.0;0.0;4.75;0;0.0;0 - 0;3.9;Brøndby IF (W);;0.0;0.0;1.533;0;0.0;+1.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Women;;;;
2026-04-28;193607576;Portugal Segunda Liga;Portugal;14:00;Schedule;-0.0639097744360902;1.775;2.0;2.025;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Feirense;11.0;0.0;0.0;2.8;0;0.0;0 - 0;3.0;Torreense;3.0;0.0;0.0;2.375;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;4501.0;CD Feirense;25787.0;SCU Torreense
2026-04-28;192614178;Saudi Arabia Pro League;Saudi Arabia;14:00;Schedule;0.47619047619047616;1.9;3.0;1.9;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Khaleej Saihat;;0.0;0.0;1.5;0;0.0;0 - 0;3.9;Al Najma;;0.0;0.0;5.25;0;0.0;-1.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;167228.0;Al-Khaleej Club;759502.0;Al-Najma
2026-04-28;193662782;Türkiye 3. Lig Promotion Group Play-off;Turkey;14:00;Schedule;0.17316017316017313;1.95;2.0, 2.5;1.85;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Karsiyaka;;0.0;0.0;2.1;0;0.0;0 - 0;3.0;Ayvalikgucu Belediyespor;;0.0;0.0;3.3;0;0.0;-0.25;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;4499.0;Karsiyaka;;
2026-04-28;193662775;Türkiye 3. Lig Promotion Group Play-off;Turkey;14:00;Schedule;0.5542857142857143;1.825;2.5;1.975;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Eskisehirspor;;0.0;0.0;1.4;0;0.0;0 - 0;4.1;Balikesirspor;;0.0;0.0;6.25;0;0.0;-0.75;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;6364.0;Eskisehirspor;37687.0;Balikesirspor
2026-04-28;193662769;Türkiye 3. Lig Promotion Group Play-off;Turkey;14:00;Schedule;0.45231572080887156;1.95;2.5, 3.0;1.85;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;52 Orduspor FK;;0.0;0.0;1.533;0;0.0;0 - 0;3.75;Fatsa Belediyespor;;0.0;0.0;5.0;0;0.0;-1.0;0 - 0;0-0;2.75;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;365678.0;52 Orduspor FK;498468.0;Fatsa Belediyespor
2026-04-28;192614176;Saudi Arabia Pro League;Saudi Arabia;14:00;Schedule;0.8082239720034996;1.975;3.5, 4.0;1.825;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Hilal Riyadh;;0.0;0.0;1.143;0;0.0;0 - 0;7.0;Damac FC;;0.0;0.0;15.0;0;0.0;-2.25;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;220298.0;Damac FC
2026-04-28;193672426;Finland Kolmonen;Finland;14:00;Schedule;0.6540682414698162;1.925;3.5, 4.0;1.875;3.5, 4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Fish United;;0.0;0.0;1.27;0;0.0;0 - 0;5.5;TP-49;;0.0;0.0;7.5;0;0.0;-1.75;0 - 0;0-0;3.75;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;2280.0;TP-47
2026-04-28;193673067;Finland Cup;Finland;14:00;Schedule;-0.6025641025641025;1.975;4.0, 4.5;1.825;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Atlantis;;0.0;0.0;6.0;0;0.0;0 - 0;5.5;FC Honka;;0.0;0.0;1.3;0;0.0;+1.75;0 - 0;0-0;4.25;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;5119.0;Atlantis FC;2260.0;FC Honka
2026-04-28;193673070;Finland Cup;Finland;14:00;Schedule;-0.8857142857142857;1.95;4.0;1.85;4.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;VJS Vantaa II;;0.0;0.0;15.0;0;0.0;0 - 0;13.0;KaPa;;0.0;0.0;1.05;0;0.0;+3.0;0 - 0;0-0;4.0;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;;
2026-04-28;193343431;Sweden Superettan;Sweden;14:00;Schedule;0.42601092163891596;1.875;3.0;1.925;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;IFK Norrkoping;1.0;0.0;0.0;1.571;0;0.0;0 - 0;3.8;Landskrona;1.0;0.0;0.0;4.75;0;0.0;-1.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;
2026-04-28;193655707;Egypt Division 1;Egypt;14:00;Schedule;0.23780487804878053;1.825;1.5;1.975;1.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Moqawloon Al Arab;17.0;0.0;0.0;2.05;0;0.0;0 - 0;2.7;Ghazl El Mahallah;16.0;0.0;0.0;4.0;0;0.0;-0.25;0 - 0;0-0;1.5;0.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;42365.0;Al Mokawloon Al Arab;58319.0;Ghazl El Mahallah
2026-04-28;192614181;Saudi Arabia Pro League;Saudi Arabia;14:00;Schedule;0.0;1.825;2.5;1.975;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Kholood;;0.0;0.0;2.45;0;0.0;0 - 0;3.25;Al Feiha;;0.0;0.0;2.45;0;0.0;0.0;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;386360.0;Al-Kholood;168094.0;Al-Fayha FC
2026-04-28;193655703;Egypt Division 1;Egypt;14:00;Schedule;-0.284130284130284;1.8;2.0, 2.5;2.0;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Kahraba Ismailia;19.0;0.0;0.0;3.9;0;0.0;0 - 0;3.1;National Bank of Egypt;11.0;0.0;0.0;1.85;0;0.0;+0.5;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;510490.0;Kahrabaa Ismailia;376278.0;National Bank of Egypt SC
2026-04-28;192614188;Saudi Arabia Pro League;Saudi Arabia;14:00;Schedule;-0.3382352941176471;2.025;3.0;1.775;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Akhdoud;;0.0;0.0;4.0;0;0.0;0 - 0;3.6;Al Ittifaq Dammam;;0.0;0.0;1.7;0;0.0;+0.75;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;529779.0;Al-Okhdood Club;34318.0;Al-Ittifaq FC
2026-04-28;192614198;Saudi Arabia Pro League;Saudi Arabia;14:00;Schedule;0.2777777777777778;1.975;3.0, 3.5;1.825;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al Shabab Riyadh;;0.0;0.0;1.8;0;0.0;0 - 0;3.9;Al Fateh SC;;0.0;0.0;3.6;0;0.0;-0.5;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;56023.0;Al-Fateh SC
2026-04-28;193663615;Austria Regionalliga Ost;Austria;14:30;Schedule;0.6347478338147079;1.95;3.0, 3.5;1.85;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Wiener Sportclub;;0.0;0.0;1.286;0;0.0;0 - 0;5.0;SC Retz;;0.0;0.0;7.0;0;0.0;-1.75;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;43850.0;SC Retz
2026-04-28;193661392;Saudi Arabia Division 1;Saudi Arabia;14:50;Schedule;0.31501831501831495;1.95;2.5;1.85;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Al-Bukayriyah FC;9.0;0.0;0.0;1.75;0;0.0;0 - 0;3.4;Jeddah Club;13.0;0.0;0.0;3.9;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;515042.0;Al Bukiryah;368676.0;Jeddah Club
2026-04-28;193701103;Northern Ireland Premier Intermediate League;North Ireland;15:00;Schedule;0.5428194993412385;1.825;3.0, 3.5;1.975;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Strabane Athletic;;0.0;0.0;1.38;0;0.0;0 - 0;4.75;Lisburn Distillery;;0.0;0.0;5.5;0;0.0;-1.5;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;131584.0;Strabane Athletic FC;5275.0;Lisburn Distillery FC
2026-04-28;193701092;Northern Ireland Premier Intermediate League;North Ireland;15:00;Schedule;-0.756898029134533;1.975;4.5;1.825;4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Banbridge Town;;0.0;0.0;10.0;0;0.0;0 - 0;6.5;Ballymacash Rangers;;0.0;0.0;1.167;0;0.0;+2.5;0 - 0;0-0;4.5;1.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;
2026-04-28;193659145;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;-0.28528528528528535;1.925;2.5;1.875;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Sarmiento Reserves;;0.0;0.0;3.7;0;0.0;0 - 0;3.75;River Plate Reserves;;0.0;0.0;1.8;0;0.0;+0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;295180.0;CA River Plate (Arg)
2026-04-28;193659148;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;0.059523809523809534;1.875;2.0, 2.5;1.925;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Defensa y Justicia Reserves;;0.0;0.0;2.4;0;0.0;0 - 0;3.0;Estudiantes LP Reserves;;0.0;0.0;2.8;0;0.0;0.0;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;295188.0;Defensa Y Justicia Reserve;295190.0;Estudiantes de LP Reserve
2026-04-28;193659408;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;0.3492063492063492;1.925;2.0, 2.5;1.875;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Gimnasia LP Reserves;;0.0;0.0;1.75;0;0.0;0 - 0;3.25;Tigre Reserves;;0.0;0.0;4.5;0;0.0;-0.5;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;295182.0;CA Tigre Reserve
2026-04-28;193659410;Argentina Liga Profesional Reserves;Argentina;15:00;Schedule;0.3969728242174063;2.05;2.0, 2.5;1.75;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Newell's Reserves;;0.0;0.0;1.615;0;0.0;0 - 0;3.8;Central Cordoba SdE Reserves;;0.0;0.0;4.5;0;0.0;-0.75;0 - 0;0-0;2.25;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;626736.0;CA Central Cordoba SE Reserve
2026-04-28;193659940;Argentina Nacional Reserve League;Argentina;15:00;Schedule;0.06033717834960067;2.05;2.0;1.75;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;All Boys Reserves;;0.0;0.0;2.45;0;0.0;0 - 0;2.9;Nueva Chicago Reserves;;0.0;0.0;2.875;0;0.0;0.0;0 - 0;0-0;2.0;0.75;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;;
2026-04-28;193705076;Premier League International Cup;England;15:00;Schedule;-0.4666666666666666;1.975;3.0, 3.5;1.825;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Dinamo Zagreb U21;;0.0;0.0;5.0;0;0.0;0 - 0;4.0;Real Madrid U21;;0.0;0.0;1.5;0;0.0;+1.0;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;;
2026-04-28;193672514;Finland Kolmonen;Finland;15:00;Schedule;-0.17848970251716245;1.95;3.5;1.85;3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;HPS II;;0.0;0.0;2.875;0;0.0;0 - 0;4.2;PPJ/Lauttasaari;;0.0;0.0;1.9;0;0.0;+0.5;0 - 0;0-0;3.5;1.5;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;;
2026-04-28;193673010;Iceland U19 League;Iceland;15:00;Schedule;0.37849462365591396;1.9;4.5;1.9;4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Valur/KH U19;;0.0;0.0;1.55;0;0.0;0 - 0;5.0;IR/Lettir U19;;0.0;0.0;3.75;0;0.0;-1.0;0 - 0;0-0;4.5;2.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;;
2026-04-28;193673072;Finland Cup;Finland;15:00;Schedule;-0.92752603433718;1.925;4.5, 5.0;1.875;4.5, 5.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;FC Jokerit;;0.0;0.0;34.0;0;0.0;0 - 0;13.0;HIFK;;0.0;0.0;1.045;0;0.0;+3.5;0 - 0;0-0;4.75;2.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;142654.0;HIFK
2026-04-28;193703977;Scotland Premier League Women;Scotland;15:20;Schedule;0.9279907084785135;1.85;4.0, 4.5;1.95;4.0, 4.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hearts (W);;0.0;0.0;1.025;0;0.0;0 - 0;11.0;Partick Thistle (W);;0.0;0.0;21.0;0;0.0;-3.75;0 - 0;0-0;4.25;2.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Women;;;542677.0;Partick Thistle LFC
2026-04-28;193693452;Uruguay Reserve League;Uruguay;15:30;Schedule;0.32752613240418116;2.0;2.5;1.8;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Penarol Reserves;;0.0;0.0;1.75;0;0.0;0 - 0;3.4;Defensor Sporting Reserves;;0.0;0.0;4.1;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;203615.0;Defensor Sporting
2026-04-28;193693455;Uruguay Reserve League;Uruguay;15:30;Schedule;0.45614035087719296;1.9;3.0, 3.5;1.9;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Club Atletico Progreso Reserves;;0.0;0.0;1.5;0;0.0;0 - 0;4.1;Central Espanol Reserves;;0.0;0.0;4.75;0;0.0;-1.0;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;Youth;;;;
2026-04-28;192499536;England League 1;England;15:45;Schedule;0.0;2.0;3.0;1.85;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Peterborough;19.0;0.0;0.0;2.5;0;0.0;0 - 0;3.6;Mansfield;11.0;0.0;0.0;2.5;0;0.0;0.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;54.0;Peterborough United;70.0;Mansfield Town
2026-04-28;193673586;Republic of Ireland Munster Senior League;Ireland;15:45;Schedule;0.35833333333333334;1.975;3.0, 3.5;1.825;3.0, 3.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Rockmount;;0.0;0.0;1.6;0;0.0;0 - 0;4.5;Cobh Wanderers;;0.0;0.0;3.75;0;0.0;-0.75;0 - 0;0-0;3.25;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;
2026-04-28;193659497;England Isthmian Division One South;England;15:45;Schedule;0.0;1.85;3.0;1.95;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Croydon Athletic;;0.0;0.0;2.375;0;0.0;0 - 0;3.7;Sittingbourne;;0.0;0.0;2.375;0;0.0;0.0;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;;;;
2026-04-28;192499548;England League 1;England;15:45;Schedule;0.5604395604395604;1.8;2.5, 3.0;2.05;2.5, 3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Stockport;4.0;0.0;0.0;1.4;0;0.0;0 - 0;4.75;Port Vale;23.0;0.0;0.0;6.5;0;0.0;-1.25;0 - 0;0-0;2.75;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;10.0;Stockport County FC;55.0;Port Vale
2026-04-28;193653920;England National League North;England;15:45;Schedule;0.3214285714285714;1.85;2.5;1.95;2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Buxton;;0.0;0.0;1.75;0;0.0;0 - 0;3.4;Scarborough Athletic;;0.0;0.0;4.0;0;0.0;-0.5;0 - 0;0-0;2.5;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;36381.0;Buxton FC;47186.0;Scarborough Athletic
2026-04-28;193654005;England National League South;England;15:45;Schedule;0.015384615384615441;1.9;2.0, 2.5;1.9;2.0, 2.5;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Hemel Hempstead;;0.0;0.0;2.5;0;0.0;0 - 0;3.1;Weston Super Mare;;0.0;0.0;2.6;0;0.0;0.0;0 - 0;0-0;2.25;1.0;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;47045.0;Hemel Hempstead Town;147.0;Eastbourne Borough
2026-04-28;193654775;England National League;England;15:45;Schedule;-0.24060150375939848;1.95;3.0;1.85;3.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;Scunthorpe;5.0;0.0;0.0;3.5;0;0.0;0 - 0;3.6;Southend;6.0;0.0;0.0;1.9;0;0.0;+0.5;0 - 0;0-0;3.0;1.25;-;nan;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;nan;[];[];[];[];[];[];[];[];1.0;0.0;0.0;1.0;0.0;0.0;;85.0;Scunthorpe United;99.0;Southend United
